Date/Time,Latitude,Longitude,PPPP [hPa],TTT grad [K],RH [%],Height [m],Pitch [deg],Roll [deg],Yaw [deg],SWD [W/m**2] (raw),SWU [W/m**2] (raw),LWD [W/m**2] (raw),LWU [W/m**2] (raw),SWD [W/m**2] (corrected),SWU [W/m**2] (corrected),LWD [W/m**2] (corrected),LWU [W/m**2] (corrected),Flag
2018-09-09 22:01:00,88.66214,46.52491,1019.543,261.98,81.3,3.2,1.31,-2.06,94.78,39.4,37.73,208.65,266.04,43.6,40.58,207.48,265.13,0.0
2018-09-09 22:01:00,88.66214,46.52491,1019.536,261.98,81.3,3.2,1.61,-2.56,95.08,37.76,37.8,208.14,266.71,43.31,40.47,207.31,265.06,0.0
2018-09-09 22:01:00,88.66214,46.52491,1019.501,261.98,81.3,3.5,1.27,-2.03,95.43,39.79,37.87,208.29,266.63,42.81,40.4,207.1,265.0,0.0
2018-09-09 22:01:00,88.66214,46.5249,1019.493,261.99,81.2,3.6,1.19,-2.1,95.76,41.16,37.94,208.68,265.75,42.13,40.37,206.93,265.0,0.0
2018-09-09 22:01:00,88.66214,46.5249,1019.512,261.99,81.2,3.4,1.07,-1.7,96.04,41.23,38.08,208.27,265.07,41.35,40.38,206.78,265.05,0.0
2018-09-09 22:01:00,88.66214,46.5249,1019.536,261.99,81.2,3.2,1.37,-1.58,96.29,40.51,38.01,208.4,265.04,40.58,40.42,206.64,265.03,0.0
2018-09-09 22:01:00,88.66214,46.52489,1019.544,262.0,81.2,3.2,1.58,-1.73,96.55,38.81,38.15,208.09,265.37,39.91,40.49,206.62,264.99,0.0
2018-09-09 22:01:00,88.66214,46.52489,1019.522,262.0,81.2,3.3,1.43,-1.99,96.85,38.48,38.15,207.26,265.35,39.43,40.6,206.66,265.0,0.0
2018-09-09 22:01:00,88.66214,46.52488,1019.502,261.99,81.2,3.5,1.2,-2.14,97.2,40.05,38.35,207.22,265.71,39.22,40.73,206.59,265.01,0.0
2018-09-09 22:01:00,88.66214,46.52488,1019.541,262.0,81.2,3.2,1.14,-2.27,97.53,38.87,38.22,206.87,265.74,39.29,40.88,206.55,264.99,0.0
2018-09-09 22:01:00,88.66214,46.52487,1019.556,261.99,81.2,3.1,0.8,-1.97,97.87,40.38,38.22,206.65,264.43,39.65,41.06,206.4,264.9,0.0
2018-09-09 22:01:00,88.66214,46.52487,1019.557,261.99,81.2,3.1,0.32,-1.83,98.25,38.55,38.56,207.17,265.1,40.25,41.26,206.18,264.82,0.0
2018-09-09 22:01:00,88.66214,46.52486,1019.549,261.99,81.2,3.1,0.02,-1.85,98.64,39.72,38.56,207.52,266.48,41.01,41.49,206.0,264.74,0.0
2018-09-09 22:01:00,88.66214,46.52486,1019.523,261.99,81.2,3.3,0.15,-1.66,98.98,39.59,38.7,206.21,265.88,41.81,41.73,205.9,264.63,0.0
2018-09-09 22:01:00,88.66214,46.52485,1019.524,261.99,81.1,3.3,-0.13,-2.07,99.29,38.55,38.56,206.69,264.76,42.56,41.99,205.82,264.59,0.0
