Date/Time,Latitude,Longitude,PPPP [hPa],TTT grad [K],RH [%],Height [m],Pitch [deg],Roll [deg],Yaw [deg],SWD [W/m**2] (raw),SWU [W/m**2] (raw),LWD [W/m**2] (raw),LWU [W/m**2] (raw),SWD [W/m**2] (corrected),SWU [W/m**2] (corrected),LWD [W/m**2] (corrected),LWU [W/m**2] (corrected),Flag
2018-09-10 19:40:00,88.65479,45.77156,921.029,266.51,85.8,834.3,-0.49,-0.34,73.89,60.28,56.39,243.12,280.92,60.74,56.66,244.07,281.14,1.0
2018-09-10 19:40:00,88.65479,45.77158,921.031,266.51,85.8,834.2,-0.49,-0.33,73.83,58.7,56.25,243.07,280.45,60.37,56.52,243.95,281.13,1.0
2018-09-10 19:40:00,88.65479,45.7716,921.056,266.51,85.8,834.0,-0.49,-0.31,73.77,59.56,56.46,243.74,281.49,59.92,56.34,243.78,281.14,1.0
2018-09-10 19:40:00,88.65479,45.77162,921.038,266.51,85.8,834.2,-0.49,-0.3,73.72,59.69,56.39,243.69,281.5,59.42,56.14,243.51,281.11,1.0
2018-09-10 19:40:00,88.65479,45.77164,921.079,266.51,85.8,833.8,-0.5,-0.29,73.68,60.54,56.39,243.75,281.36,58.92,55.95,243.48,281.15,1.0
2018-09-10 19:40:00,88.65478,45.77166,921.089,266.51,85.8,833.8,-0.49,-0.28,73.63,59.95,56.25,243.28,281.41,58.44,55.77,243.49,281.15,1.0
2018-09-10 19:40:00,88.65478,45.77168,921.076,266.51,85.8,833.9,-0.49,-0.28,73.59,59.36,56.25,243.77,281.12,58.02,55.63,243.6,281.25,1.0
2018-09-10 19:40:00,88.65478,45.7717,921.058,266.51,85.8,834.0,-0.49,-0.28,73.55,61.13,56.25,243.9,281.53,57.71,55.52,243.71,281.36,1.0
2018-09-10 19:40:00,88.65478,45.77172,921.063,266.51,85.8,834.0,-0.49,-0.28,73.5,59.16,56.32,243.69,281.16,57.51,55.47,243.71,281.3,1.0
2018-09-10 19:40:00,88.65478,45.77175,921.076,266.51,85.8,833.9,-0.48,-0.28,73.46,59.03,56.25,244.27,281.34,57.44,55.47,243.67,281.11,1.0
2018-09-10 19:40:00,88.65478,45.77177,921.076,266.5,85.8,833.9,-0.48,-0.27,73.41,58.77,56.25,244.6,281.35,57.51,55.51,243.7,280.91,1.0
2018-09-10 19:40:00,88.65478,45.77179,921.05,266.5,85.8,834.1,-0.47,-0.26,73.37,60.08,56.25,244.23,281.15,57.71,55.59,243.78,280.64,1.0
2018-09-10 19:40:00,88.65478,45.77181,921.029,266.51,85.8,834.3,-0.46,-0.26,73.33,59.69,56.05,244.14,280.9,58.03,55.69,243.83,280.37,1.0
2018-09-10 19:40:00,88.65478,45.77183,921.05,266.5,85.8,834.1,-0.44,-0.25,73.29,59.1,56.18,243.33,280.17,58.44,55.8,243.86,280.12,1.0
2018-09-10 19:40:00,88.65478,45.77185,921.025,266.5,85.8,834.3,-0.39,-0.16,73.25,59.42,55.98,242.76,278.89,58.93,55.91,243.88,279.87,1.0
2018-09-10 19:40:00,88.65478,45.77187,921.043,266.5,85.8,834.1,-0.35,-0.23,73.21,59.23,56.18,244.1,279.3,59.47,56.01,243.85,279.69,1.0
2018-09-10 19:40:00,88.65478,45.7719,921.058,266.5,85.8,834.0,-0.37,-0.21,73.17,59.23,56.18,244.34,279.1,60.03,56.09,243.81,279.65,1.0
2018-09-10 19:40:00,88.65478,45.77192,921.061,266.5,85.8,834.0,-0.34,-0.19,73.13,59.03,56.18,244.33,278.94,60.6,56.15,243.79,279.64,1.0
2018-09-10 19:40:00,88.65478,45.77194,921.052,266.51,85.8,834.1,-0.31,-0.19,73.08,59.75,56.05,244.06,279.58,61.14,56.18,243.8,279.67,1.0
2018-09-10 19:40:00,88.65478,45.77197,921.038,266.5,85.8,834.2,-0.36,-0.18,73.06,59.23,56.18,244.52,279.36,61.63,56.18,243.88,279.82,1.0
2018-09-10 19:40:00,88.65478,45.77199,921.041,266.51,85.8,834.2,-0.29,-0.18,73.03,58.7,56.32,244.06,280.04,62.04,56.17,243.97,280.1,1.0
2018-09-10 19:40:00,88.65478,45.77201,921.032,266.5,85.8,834.2,-0.36,-0.15,73.01,60.21,56.12,244.42,280.9,62.33,56.14,244.0,280.47,1.0
2018-09-10 19:40:00,88.65478,45.77204,921.04,266.5,85.8,834.2,-0.34,-0.14,72.98,59.82,56.32,244.33,280.86,62.48,56.09,243.98,280.87,1.0
2018-09-10 19:40:00,88.65478,45.77206,921.054,266.51,85.8,834.1,-0.32,-0.12,72.96,59.36,55.91,244.43,280.75,62.47,56.04,243.95,281.24,1.0
2018-09-10 19:40:00,88.65478,45.77208,921.036,266.5,85.9,834.2,-0.4,-0.1,72.94,59.95,56.05,244.13,281.32,62.28,55.99,243.93,281.54,1.0
2018-09-10 19:40:00,88.65478,45.7721,921.058,266.51,85.8,834.0,-0.31,-0.13,72.92,60.54,56.25,243.53,281.1,61.9,55.94,243.92,281.81,1.0
2018-09-10 19:40:00,88.65478,45.77212,921.054,266.51,85.9,834.1,-0.32,-0.11,72.93,60.01,56.18,243.93,282.13,61.35,55.88,243.89,281.99,1.0
2018-09-10 19:40:00,88.65478,45.77214,921.058,266.5,85.9,834.0,-0.26,-0.12,72.91,59.16,56.18,243.83,282.55,60.67,55.83,243.86,282.06,1.0
2018-09-10 19:40:00,88.65478,45.77216,921.052,266.5,85.9,834.1,-0.22,-0.13,72.9,60.08,56.12,243.78,282.6,59.9,55.77,243.84,282.06,1.0
2018-09-10 19:40:00,88.65478,45.77218,921.031,266.5,85.9,834.2,-0.25,-0.12,72.88,58.9,56.18,243.84,282.93,59.1,55.7,243.82,282.01,1.0
2018-09-10 19:40:00,88.65478,45.7722,921.081,266.5,85.9,833.8,-0.24,-0.1,72.86,61.13,56.05,244.09,282.64,58.35,55.63,243.82,281.95,1.0
2018-09-10 19:40:00,88.65478,45.77222,921.075,266.51,85.9,833.9,-0.25,-0.11,72.85,60.47,56.12,243.9,282.81,57.7,55.55,243.86,281.99,1.0
2018-09-10 19:40:00,88.65478,45.77224,921.05,266.51,85.9,834.1,-0.28,-0.11,72.83,60.54,56.05,244.25,282.77,57.21,55.47,243.8,281.83,1.0
2018-09-10 19:40:00,88.65478,45.77226,921.034,266.51,85.9,834.2,-0.28,-0.06,72.83,60.14,56.12,244.13,281.96,56.93,55.39,243.79,281.72,1.0
