Date/Time,Latitude,Longitude,PPPP [hPa],TTT grad [K],RH [%],Height [m],Pitch [deg],Roll [deg],Yaw [deg],SWD [W/m**2] (raw),SWU [W/m**2] (raw),LWD [W/m**2] (raw),LWU [W/m**2] (raw),SWD [W/m**2] (corrected),SWU [W/m**2] (corrected),LWD [W/m**2] (corrected),LWU [W/m**2] (corrected),Flag
2018-08-23 11:46:00,89.53599,5.74873,898.746,272.6,92.7,863.6,3.02,5.09,11.44,125.39,83.99,301.76,310.96,125.43,84.23,302.7,310.68,1.0
2018-08-23 11:46:00,89.53599,5.74872,898.746,272.6,92.7,863.6,3.0,5.02,10.09,125.85,83.99,301.63,311.12,125.41,84.26,302.48,310.56,1.0
2018-08-23 11:46:00,89.53599,5.74871,898.757,272.61,92.7,863.5,3.04,5.12,9.21,125.46,83.99,301.45,310.88,125.35,84.31,302.25,310.35,1.0
2018-08-23 11:46:00,89.53599,5.7487,898.774,272.6,92.7,863.3,3.12,5.07,7.66,125.06,84.2,301.73,310.78,125.29,84.34,302.05,310.2,1.0
2018-08-23 11:46:00,89.53599,5.74869,898.778,272.6,92.7,863.3,3.11,5.03,5.9,125.78,83.99,302.59,310.72,125.25,84.36,301.89,310.02,1.0
2018-08-23 11:46:00,89.53599,5.74871,898.763,272.6,92.7,863.4,3.12,5.04,4.3,125.65,84.2,302.93,310.42,125.23,84.34,301.78,309.83,1.0
2018-08-23 11:46:00,89.53599,5.74872,898.769,272.6,92.7,863.4,3.47,5.04,2.79,125.59,84.13,301.91,310.35,125.26,84.28,301.76,309.68,1.0
2018-08-23 11:46:00,89.53599,5.74874,898.764,272.6,92.7,863.4,3.46,5.03,0.79,125.78,84.2,302.0,310.04,125.34,84.19,301.79,309.7,1.0
2018-08-23 11:46:00,89.53599,5.74876,898.78,272.6,92.7,863.3,3.58,5.09,-0.93,126.11,83.99,302.16,309.85,125.49,84.06,301.91,309.63,1.0
2018-08-23 11:46:00,89.53599,5.74878,898.78,272.6,92.7,863.3,3.57,5.06,-2.34,124.87,84.13,301.98,309.65,125.69,83.91,302.05,309.56,1.0
2018-08-23 11:46:00,89.53599,5.74879,898.77,272.6,92.7,863.3,3.42,4.99,-3.76,126.05,84.06,302.19,309.24,125.95,83.77,302.14,309.51,1.0
2018-08-23 11:46:00,89.53599,5.74881,898.789,272.6,92.7,863.2,3.23,4.96,-5.35,125.26,84.06,302.2,309.49,126.25,83.64,302.19,309.47,1.0
2018-08-23 11:46:00,89.53599,5.74883,898.798,272.6,92.7,863.1,3.27,4.91,-6.45,125.78,84.33,301.92,310.87,126.58,83.55,302.34,309.4,1.0
2018-08-23 11:46:00,89.53599,5.74884,898.807,272.6,92.7,863.0,2.95,5.04,-7.46,125.52,84.13,302.27,309.19,126.93,83.51,302.42,309.4,1.0
2018-08-23 11:46:00,89.53599,5.74886,898.804,272.6,92.7,863.0,2.81,5.09,-8.37,125.26,83.99,302.44,308.55,127.27,83.52,302.47,309.41,1.0
2018-08-23 11:46:00,89.53599,5.74888,898.789,272.6,92.7,863.2,2.73,5.05,-9.02,125.78,83.99,302.46,308.45,127.59,83.58,302.49,309.3,1.0
2018-08-23 11:46:00,89.53599,5.74889,898.77,272.6,92.7,863.3,2.64,4.99,-9.47,125.59,83.78,302.05,308.39,127.88,83.69,302.5,309.11,1.0
2018-08-23 11:46:00,89.53599,5.7489,898.786,272.6,92.6,863.2,2.79,5.03,-10.39,126.18,83.71,301.88,308.19,128.1,83.83,302.59,308.99,1.0
2018-08-23 11:46:00,89.53599,5.74891,898.765,272.59,92.6,863.4,2.81,4.98,-11.25,126.05,84.2,301.94,308.99,128.24,83.98,302.57,308.84,1.0
2018-08-23 11:46:00,89.53599,5.74892,898.76,272.59,92.6,863.4,2.99,5.01,-12.22,125.78,83.99,301.85,309.44,128.29,84.12,302.57,308.86,1.0
2018-08-23 11:46:00,89.53599,5.74894,898.767,272.59,92.6,863.4,3.13,5.08,-12.97,126.18,83.99,302.14,308.34,128.24,84.25,302.53,308.99,1.0
2018-08-23 11:46:00,89.53599,5.74895,898.775,272.59,92.6,863.3,3.18,5.14,-13.48,125.98,84.13,302.67,307.84,128.09,84.34,302.54,309.16,1.0
2018-08-23 11:46:00,89.53599,5.74896,898.775,272.59,92.6,863.3,3.24,5.13,-13.77,126.37,84.06,303.68,308.51,127.85,84.4,302.68,309.37,1.0
2018-08-23 11:46:00,89.53599,5.74897,898.753,272.58,92.6,863.5,3.37,5.06,-13.06,126.5,84.06,302.24,309.3,127.53,84.43,302.86,309.65,1.0
2018-08-23 11:46:00,89.53599,5.74898,898.754,272.58,92.6,863.5,3.3,5.03,-11.91,126.5,83.99,303.05,309.76,127.16,84.44,303.06,309.93,1.0
2018-08-23 11:46:00,89.53599,5.74899,898.767,272.58,92.6,863.4,3.24,5.03,-11.57,125.85,84.13,302.55,309.63,126.77,84.42,303.22,310.09,1.0
2018-08-23 11:46:00,89.53599,5.749,898.778,272.57,92.6,863.3,3.16,5.02,-11.19,126.24,84.06,302.8,309.86,126.38,84.41,303.32,310.25,1.0
2018-08-23 11:46:00,89.53599,5.74901,898.781,272.57,92.6,863.3,3.07,5.02,-10.09,126.05,84.13,303.7,310.14,126.02,84.39,303.33,310.48,1.0
2018-08-23 11:46:00,89.53599,5.74902,898.796,272.57,92.6,863.1,3.0,5.18,-9.83,126.24,84.13,304.05,310.32,125.72,84.38,303.21,310.68,1.0
2018-08-23 11:46:00,89.53599,5.74902,898.802,272.57,92.6,863.1,3.08,5.21,-9.27,126.18,84.13,303.83,311.01,125.49,84.37,303.17,310.77,1.0
2018-08-23 11:46:00,89.53599,5.74902,898.809,272.57,92.6,863.0,3.09,5.17,-8.73,126.24,83.92,303.05,310.21,125.33,84.36,303.04,310.79,1.0
2018-08-23 11:46:00,89.53599,5.74902,898.801,272.57,92.6,863.1,3.2,5.18,-7.67,125.78,84.06,302.64,309.54,125.25,84.34,302.92,310.8,1.0
2018-08-23 11:46:00,89.53599,5.74902,898.778,272.57,92.6,863.3,3.39,5.25,-6.16,126.05,84.2,302.41,310.15,125.23,84.31,302.78,310.79,1.0
2018-08-23 11:46:00,89.53599,5.74902,898.786,272.57,92.6,863.2,3.45,5.33,-4.93,127.36,83.99,302.56,311.33,125.27,84.25,302.56,310.77,1.0
2018-08-23 11:46:00,89.53599,5.74902,898.771,272.57,92.6,863.3,3.54,5.25,-3.74,125.65,84.26,302.27,311.14,125.37,84.16,302.39,310.75,1.0
2018-08-23 11:46:00,89.53599,5.74902,898.762,272.57,92.6,863.4,3.65,5.42,-2.52,126.18,84.13,302.42,311.27,125.5,84.05,302.27,310.67,1.0
2018-08-23 11:46:00,89.53599,5.74902,898.773,272.57,92.6,863.3,3.75,5.52,-1.29,125.85,84.26,302.23,311.14,125.68,83.91,302.21,310.68,1.0
2018-08-23 11:46:00,89.53599,5.74902,898.784,272.57,92.6,863.2,3.9,5.51,0.15,125.52,84.06,301.77,311.41,125.9,83.78,302.18,310.68,1.0
2018-08-23 11:46:00,89.53599,5.74902,898.752,272.57,92.6,863.5,4.14,5.51,1.95,125.78,84.13,302.0,310.95,126.16,83.65,302.16,310.59,1.0
2018-08-23 11:46:00,89.53599,5.74901,898.777,272.57,92.6,863.3,4.36,5.61,3.71,125.46,84.2,302.77,310.93,126.47,83.54,302.29,310.56,1.0
2018-08-23 11:46:00,89.53599,5.74901,898.772,272.56,92.6,863.3,4.5,5.67,5.15,125.39,83.99,302.48,310.54,126.82,83.48,302.38,310.48,1.0
2018-08-23 11:46:00,89.53599,5.74901,898.778,272.56,92.6,863.3,4.56,5.65,6.72,127.81,84.13,302.47,310.23,127.21,83.46,302.44,310.34,1.0
2018-08-23 11:46:00,89.53599,5.74901,898.792,272.57,92.6,863.2,4.39,5.07,9.64,126.7,83.92,301.97,309.26,127.62,83.48,302.49,310.17,1.0
2018-08-23 11:46:00,89.53599,5.74901,898.786,272.56,92.6,863.2,3.84,4.01,13.74,125.59,83.99,301.37,308.14,128.03,83.56,302.54,309.98,1.0
2018-08-23 11:46:00,89.53599,5.74901,898.782,272.56,92.6,863.2,2.83,4.47,14.73,125.92,83.85,302.96,310.02,128.41,83.67,302.57,309.79,1.0
2018-08-23 11:46:00,89.53599,5.749,898.798,272.56,92.6,863.1,2.78,4.39,16.15,127.03,83.99,302.57,309.74,128.71,83.8,302.55,309.61,1.0
2018-08-23 11:46:00,89.53599,5.749,898.788,272.57,92.6,863.2,2.27,4.63,17.34,125.52,83.92,302.18,309.52,128.91,83.95,302.49,309.47,1.0
2018-08-23 11:46:00,89.536,5.74899,898.791,272.57,92.6,863.2,1.96,4.78,18.49,125.78,83.99,302.29,309.56,128.97,84.09,302.41,309.3,1.0
2018-08-23 11:46:00,89.536,5.74899,898.824,272.57,92.6,862.9,1.91,4.66,19.67,126.44,84.13,302.56,309.7,128.88,84.21,302.39,309.24,1.0
2018-08-23 11:46:00,89.536,5.74898,898.813,272.57,92.6,863.0,1.52,4.47,20.72,127.09,84.06,302.71,309.54,128.62,84.3,302.47,309.36,1.0
2018-08-23 11:46:00,89.536,5.74898,898.815,272.58,92.6,863.0,2.08,4.56,21.79,126.64,84.13,303.02,309.54,128.2,84.37,302.47,309.32,1.0
2018-08-23 11:46:00,89.536,5.74897,898.819,272.58,92.6,862.9,2.61,4.49,22.83,126.83,83.99,302.37,309.24,127.66,84.4,302.53,309.18,1.0
2018-08-23 11:46:00,89.536,5.74897,898.803,272.58,92.6,863.1,2.93,4.57,24.0,126.64,84.13,301.85,308.94,127.03,84.41,302.61,309.03,1.0
2018-08-23 11:46:00,89.536,5.74896,898.787,272.59,92.6,863.2,3.31,4.58,26.53,127.55,83.85,301.9,308.71,126.36,84.4,302.72,308.97,1.0
2018-08-23 11:46:00,89.536,5.74895,898.815,272.59,92.6,863.0,3.83,4.29,30.5,126.37,84.13,302.51,309.73,125.71,84.38,302.85,309.01,1.0
2018-08-23 11:46:00,89.536,5.74894,898.815,272.59,92.6,863.0,3.33,4.22,30.76,127.03,83.99,303.1,309.82,125.13,84.34,302.88,309.06,1.0
2018-08-23 11:46:00,89.536,5.74894,898.804,272.6,92.6,863.1,3.29,3.99,29.89,126.44,84.13,302.94,307.46,124.65,84.3,302.87,308.96,1.0
2018-08-23 11:46:00,89.536,5.74893,898.803,272.6,92.7,863.1,2.84,3.87,29.44,126.05,84.13,303.02,307.07,124.3,84.26,302.96,308.95,1.0
2018-08-23 11:46:00,89.536,5.74892,898.799,272.6,92.7,863.1,2.62,3.78,29.64,126.57,84.06,303.2,307.96,124.1,84.22,303.1,309.06,1.0
2018-08-23 11:46:00,89.536,5.74892,898.781,272.6,92.7,863.3,2.82,3.69,30.04,126.05,84.13,303.74,309.07,124.03,84.18,303.21,309.18,1.0
2018-08-23 11:46:00,89.536,5.74891,898.781,272.6,92.7,863.2,2.74,3.65,29.47,126.11,84.13,303.1,309.35,124.07,84.13,303.23,309.22,1.0
2018-08-23 11:46:00,89.536,5.7489,898.802,272.6,92.7,863.1,2.53,3.5,28.17,125.59,84.13,303.0,308.03,124.21,84.08,303.25,309.2,1.0
2018-08-23 11:46:00,89.536,5.74889,898.779,272.61,92.7,863.3,2.8,3.41,27.42,126.44,84.06,303.76,309.47,124.4,84.03,303.21,309.45,1.0
2018-08-23 11:46:00,89.536,5.74889,898.765,272.61,92.7,863.4,3.05,3.24,26.56,126.64,84.13,303.78,310.14,124.62,83.97,303.1,309.67,1.0
2018-08-23 11:46:00,89.536,5.74888,898.784,272.6,92.7,863.2,3.11,3.01,25.57,125.98,84.06,303.3,310.75,124.84,83.93,302.89,309.74,1.0
2018-08-23 11:46:00,89.536,5.74887,898.794,272.61,92.7,863.1,3.14,2.86,24.82,126.11,83.99,303.34,310.87,125.03,83.9,302.68,309.76,1.0
2018-08-23 11:46:00,89.536,5.74885,898.793,272.61,92.7,863.1,3.16,2.66,23.75,126.64,84.13,303.54,310.03,125.21,83.88,302.64,309.92,1.0
2018-08-23 11:46:00,89.536,5.74884,898.789,272.61,92.7,863.2,2.82,2.53,26.66,125.65,84.13,302.84,310.95,125.36,83.88,302.61,310.22,1.0
2018-08-23 11:46:00,89.536,5.74882,898.774,272.61,92.7,863.3,2.51,2.34,26.74,125.98,84.2,301.82,310.39,125.49,83.92,302.5,310.41,1.0
2018-08-23 11:46:00,89.536,5.7488,898.765,272.61,92.7,863.4,2.28,2.2,25.32,125.85,83.78,301.36,309.41,125.64,83.97,302.37,310.49,1.0
2018-08-23 11:46:00,89.536,5.74879,898.783,272.61,92.7,863.2,2.12,2.19,24.13,125.85,83.99,301.22,309.43,125.8,84.05,302.28,310.49,1.0
2018-08-23 11:46:00,89.536,5.74877,898.773,272.61,92.7,863.3,2.04,1.98,22.19,125.06,83.99,302.28,310.99,125.99,84.15,302.23,310.46,1.0
2018-08-23 11:46:00,89.536,5.74876,898.799,272.61,92.7,863.1,1.99,1.82,20.95,127.62,84.2,302.65,311.21,126.23,84.25,302.15,310.44,1.0
2018-08-23 11:46:00,89.536,5.74874,898.792,272.61,92.7,863.2,1.95,1.63,22.48,125.65,84.13,302.25,311.19,126.51,84.36,302.16,310.34,1.0
2018-08-23 11:46:00,89.536,5.74872,898.78,272.61,92.7,863.3,1.95,1.46,22.78,125.39,84.13,302.35,310.35,126.82,84.46,302.28,310.31,1.0
2018-08-23 11:46:00,89.536,5.74871,898.787,272.61,92.7,863.2,1.99,1.32,20.95,126.11,84.13,302.21,310.26,127.15,84.54,302.45,310.34,1.0
2018-08-23 11:46:00,89.536,5.74869,898.798,272.61,92.7,863.1,2.05,1.16,18.93,126.64,84.06,302.38,310.08,127.49,84.6,302.57,310.29,1.0
2018-08-23 11:46:00,89.536,5.74868,898.798,272.61,92.7,863.1,2.14,1.21,16.57,125.98,83.99,302.43,309.83,127.82,84.63,302.6,310.1,1.0
2018-08-23 11:46:00,89.536,5.74866,898.811,272.61,92.7,863.0,2.24,1.13,18.47,126.05,83.92,302.63,310.11,128.11,84.63,302.63,309.92,1.0
2018-08-23 11:46:00,89.536,5.74865,898.799,272.61,92.7,863.1,2.37,1.09,21.49,126.24,84.33,302.61,310.23,128.36,84.61,302.65,309.78,1.0
2018-08-23 11:46:00,89.536,5.74863,898.784,272.61,92.7,863.2,2.42,0.99,22.87,126.05,84.13,302.83,309.96,128.55,84.56,302.65,309.69,1.0
